id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
1016236,09015722412000721000000000U4,SALON CANTINA ISABEL,NA,722412,"Bares, cantinas y similares",0 a 5 personas,CALLE,MAESTRO ANTONIO CASO,CALLE,PARIS,CALLE,MADRID,CALLE,MADRID,44,NA,NA,NA,0,NA,COLONIA,TABACALERA,NA,NA,NA,06030,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,070A,013,NA,NA,NA,Fijo,19.43420814,-99.15746945,2010-07
8368396,09015722511009862000000000U6,SALON COHIBA,COGART SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DOCTOR RAFAEL LUCIO,CALLE,DOCTOR ILDELFONSO VELASCO,CALLE,DOCTOR IGNACIO ERAZO,CALLE,DOCTOR MANUEL CARMONA Y VALLE,162,NA,NA,NA,0,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1125,016,5514691672,COGART45@HOTMAIL.COM,NA,Fijo,19.41934684,-99.15238992,2019-11
989358,09015722110005864001000000S7,SALON CORONA,OPERADORA DE RESTAURANTES Y BARES CORINTO SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,BOLIVAR,CALLE,FRANCISCO I. MADERO,CALLE,16 DE SEPTIEMBRE,CALLE,MOTOLINIA,24,NA,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0767,003,5555125725,CORONABOLIVAR1928@GMAIL.COM,WWW.SALONCORONA.COM,Fijo,19.43350613,-99.1382771,2010-07
989797,09015722110002933001000000U3,SALON CORONA,INMOBILIARIA MOREIGLAS SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,FILOMENO MATA,CALLE,5 DE MAYO,CALLE,FRANCISCO I. MADERO,CALLE,BOLÍVAR,18,J,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0767,001,NA,SALONCORONAFILOMENO@GMAIL.COM,NA,Fijo,19.43430488,-99.13927656,2010-07
8529300,09015722511011723000000000S6,SALON CORONA MADERO,SE VE SE SIENTE LA 6 ESTA PRESENTE SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,FRANCISCO I MADERO,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,FRAY PEDRO DE GANTE,CALLE,16 DE SEPTIEMBRE,13,NA,13,PLANTA BAJA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0767,005,NA,NA,NA,Fijo,19.43389502,-99.13979461,2019-11
865235,09015722219032082000000000U2,SALON FAMILIAR ANAHUAC,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,ZARCO,CALLE,CAMELIA,CALLE,DEGOLLADO,CALLE,HEROES,154,NA,NA,NA,0,C,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,056A,008,NA,NA,NA,Fijo,19.44643581,-99.14486907,2010-07
865729,09015722412003321010000000U0,SALON LA TEXANA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,DEGOLLADO,CALLE,SOTO,CALLE,ZARCO,CALLE,CAMELIA,101,NA,NA,NA,NA,A B,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,056A,009,5522764220,NA,NA,Fijo,19.44554077,-99.14375309,2010-07
980977,09015722110005644001000000U3,SALON TENAMPA INTERNACIONAL,TENAMPA INTERNACIONAL SA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,PEATONAL,REPÚBLICA DE HONDURAS,EJE VIAL,EJE CENTRAL LAZARO CARDENAS,CALLE,IGNACIO ALLENDE,CALLE,REPUBLICA DE ECUADOR,12,NA,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06010,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0536,008,NA,ISAIAS@INFINITUM.COM.MX,WWW.SALONTENAMPA.COM.MX,Fijo,19.44086657,-99.13778109,2010-07
1017519,09015722219033273001000000U6,SALON VERACRUZ,COSME RESTAURANTE SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,SERAPIO RENDON,AVENIDA,RIBERA DE SAN COSME,CALLE,TOMAS ALVA EDISON,CALLE,ANTONIO DEL CASTILLO,12,NA,NA,NA,NA,C,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0697,008,NA,NA,NA,Fijo,19.44052313,-99.15865008,2010-07
8530208,09015531113001001000000000U5,SALON VERACRUZ,NA,722412,"Bares, cantinas y similares",0 a 5 personas,EJE VIAL,2 SUR MANUEL JOSE OTHON,CALLE,SIMON BOLIVAR,CALLE,ISABEL LA CATOLICA,CALLE,ANTONIO GARCIA CUBAS,91,NA,NA,NA,NA,NA,COLONIA,OBRERA,NA,NA,NA,06800,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1144,013,NA,NA,NA,Fijo,19.41474763,-99.1391373,2019-11
7765947,09015722511010612000000000U2,SALON VICTORIA S,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,ESTRELLA,CALLE,ZARAGOZA,EJE VIAL,1 PONIENTE (GUERRERO),CALLE,MARTE,107,B,NA,NA,NA,NA,COLONIA,BUENAVISTA,NA,NA,NA,06530,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0502,017,NA,NA,NA,Fijo,19.45000659,-99.14657322,2019-11
6698039,09015722511008381001000000U8,SALVAJE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,QUERETARO,EJE VIAL,3 PONIENTE (MEDELLIN),EJE VIAL,2 SUR (AVENIDA YUCATAN),CALLE,ZACATECAS,225,NA,MERCADO ROMA,PLANTA BAJA,30,NA,COLONIA,ROMA NORTE,CENTRO Y PLAZA COMERCIAL,MERCADO ROMA,30,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1214,015,NA,NA,NA,Fijo,19.4140631,-99.16441382,2016-01
6304728,09015722110005784000002491S7,SAMBORNS CAFE SUC PARQUE VIA,ADMINISTRACION INTEGRAL DE ALIMENTOS SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,JAMES SULLIVAN,CALLE,MANUEL MARÍA CONTRERAS,CALLE,RÍO AMOY,CALZADA,MANUEL VILLALONGÍN,198,NA,NA,NA,NA,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0790,013,NA,GUZMANR@SANBORS.COM.MX,NA,Fijo,19.43539244,-99.16765005,2010-07
9675178,09015722511023392000000000U6,SAMBUCA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,YUCATAN,CALLE,CHIAPAS,CALLE,COAHUILA,CALLE,TONALA,140,NA,NA,NA,NA,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1375,014,NA,NA,NA,Fijo,19.41245052,-99.16036735,2024-11
991979,09015722412000791001000000U7,SAN REMO BAR,CORPORACION SAN REMO SA DE CV,722412,"Bares, cantinas y similares",11 a 30 personas,CALLE,DOLORES,AVENIDA,JUAREZ,CALLE,INDEPENDENCIA,CALLE,LOPEZ,4,NA,NA,NA,4,B,COLONIA,CENTRO,NA,NA,NA,06050,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0748,012,NA,MARTINEZYBARAJAS@PRODIGY.NET.MX,NA,Fijo,19.43403442,-99.14267776,2010-07
9426166,09015722511017073000000000U0,SAN TO,SANTO ORIZABA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,COLIMA,CALLE,CORDOBA,CALLE,ORIZABA,CALLE,DURANGO,161,NA,COLIMA 161,PISO 2,NA,NA,COLONIA,ROMA NORTE,EDIFICIO COMERCIAL Y DE SERVICIOS,COLIMA 161,1,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1002,011,NA,GERENCIA@SANTOJAPONES.COM,WWW.RESTAURANTESANTO.COM,Fijo,19.42002457,-99.15949503,2023-11
6304154,09015722110006695002002491S4,SANBORNS CAFE SUC ANTONIO CASO,ADMINISTRACION INTEGRAL DE ALIMENTOS SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,MAESTRO ANTONIO CASO,CALLE,MADRID,CALLE,PARÍS,CALLE,MADRID,52,NA,NA,NA,NA,NA,COLONIA,TABACALERA,NA,NA,NA,06030,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,070A,013,NA,SANBORNS@SANBORNS.COM.MX,NA,Fijo,19.43424627,-99.15773929,2010-07
6795040,09015722110007001000002491S4,SANBORNS CAFE SUC BELLAS ARTES,ADMINISTRACION INTEGRAL DE ALIMENTOS SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,JUÁREZ,EJE VIAL,CENTRAL (LÁZARO CÁRDENAS),CALLE,LÓPEZ,CALLE,INDEPENDENCIA,14,NA,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0748,013,NA,SANBORNS@SANBORNS.COM.MX,NA,Fijo,19.43420486,-99.14164171,2017-03
6795039,09015722110007011001002491S3,SANBORNS CAFE SUC JUAREZ,ADMINISTRACION INTEGRAL DE ALIMENTOS SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,HUMBOLDT,CALLE,CRISTÓBAL COLÓN,AVENIDA,JUÁREZ,AVENIDA,BALDERAS,26,NA,NA,NA,NA,NA,COLONIA,CENTRO,NA,NA,NA,06040,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0733,003,NA,SANBORNS@SANBORNS.COM.MX,NA,Fijo,19.43574353,-99.14798609,2017-03
6304155,09015722110006615002002491S2,SANBORNS CAFE SUC TABASCO,ADMINISTRACION INTEGRAL DE ALIMENTOS SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,JUÁREZ,EJE VIAL,CENTRAL (LÁZARO CÁRDENAS),CALLE,LÓPEZ,CALLE,INDEPENDENCIA,239,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0748,013,NA,SANBORNS@SANBORNS.COM.MX,NA,Fijo,19.43419792,-99.14159966,2010-07
11288186,09015722511022021000000000U2,SANCHARBEL,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,ISABEL LA CATOLICA,CALLE,JOSE TORIBIO MEDINA,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,CALLE,BERNARDO COUTO,520,NA,NA,NA,NA,NA,COLONIA,ALGARIN,NA,NA,NA,06880,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1498,012,5528746792,NA,NA,Fijo,19.40385186,-99.13996113,2024-11
10591179,09015722511024201000000000U8,SANDYS,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MAESTRO ANTONIO CASO,AVENIDA,PARQUE VIA,CALLE,JOAQUIN VELAZQUEZ DE LEON,CALLE,FRANCISCO DIAZ COVARRUBIAS,177,NA,NA,NA,0,NA,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0678,018,NA,NA,NA,Fijo,19.43568045,-99.16709642,2024-11
10245720,09015722511018582000000000S9,SANOPECADO SMART HEALTHY FOOD,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,DINAMARCA,CALLE,LONDRES,CALLE,HAMBURGO,CALLE,BERLIN,34,NA,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0841,009,5339250175,SPJUAREZ@GMAIL.COM,NA,Fijo,19.42850272,-99.15910098,2024-11
11582995,09015722511018672000000000U8,SANTA BRASA LOS CORTES DEL BARRIO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,MAESTRO ANTONIO CASO,CALLE,GABINO BARREDA,CALLE,IGNACIO MANUEL ALTAMIRANO,CALLE,JAMES SULLIVAN,138,B,NA,NA,NA,NA,COLONIA,SAN RFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0682,012,NA,SANTABRAZA@GMAIL.COM,NA,Fijo,19.43516172,-99.16440371,2024-11
11637207,09015722412006231000000000U8,SANTA CHELA,NA,722412,"Bares, cantinas y similares",0 a 5 personas,CALLE,SANTA MARIA LA RIBERA,CALLE,SALVADOR DIAZ MIRON,EJE VIAL,1 NORTE (JOSE ANTONIO ALZATE),CALLE,DOCTOR ATL,122,NA,EL MURAL,PLANTA BAJA,NA,NA,COLONIA,SANTA MARIA LA RIBERA,CENTRO Y PLAZA COMERCIAL,EL MURAL,L 4,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0485,005,NA,NA,NA,Fijo,19.44712175,-99.15725096,2024-11
7743583,09015722511012161000000000U8,SANTA COCHINA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,FRESNO,EJE VIAL,1 NORTE (JOSE ANTONIO ALZATE),CALLE,SOR JUANA INES DE LA CRUZ,CALLE,SABINO,89,NA,NA,NA,NA,A,COLONIA,SANTA MARIA LA RIBERA,NA,NA,NA,06400,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0555,003,5593480045,NA,NA,Fijo,19.4461788,-99.16153462,2019-11
9449847,09015722412005332000000000U5,SANTA LEYENDA CONDESA,SANTA LEYENDA CONDESA SA DE CV,722412,"Bares, cantinas y similares",0 a 5 personas,CALLE,HAMBURGO,CALLE,COPENHAGUE,CALLE,GENOVA,AVENIDA,PASEO DE LA REFORMA,97,B,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0803,015,NA,NA,NA,Fijo,19.42666296,-99.16391468,2023-11
11077618,09015722511022711000000000U8,SANTA RAFFAELLA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,SERAPIO RENDON,CALLE,VALENTIN GOMEZ FARIAS,PRIVADA,BLANCA,CALLE,SADI CARNOT,54,NA,NA,NA,88,NA,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0697,004,NA,NA,NA,Fijo,19.43726185,-99.15958404,2024-11
657863,09015722511005633000000000U5,SANTANA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,NUEVO LEON,CALLE,VICENTE SUAREZ,AVENIDA,MICHOACAN,AVENIDA,TAMAULIPAS,103,NA,NA,NA,0,NA,COLONIA,HIPODROMO,NA,NA,NA,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1322,013,NA,SANTACONDESA3@GMAIL.COM,NA,Fijo,19.41095557,-99.17269863,2011-03
1017452,09015722219021381010000000U1,SANTIAGUITO CUNA DEL TACO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,MIGUEL SCHULTZ,CALLE,ALFONSO HERRERA,AVENIDA,RIBERA DE SAN COSME,CALLE,JOSE ROSAS MORENO,7,D,NA,NA,0,NA,COLONIA,SAN RAFAEL,NA,NA,NA,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0697,017,NA,NA,NA,Fijo,19.44098104,-99.15980153,2010-07
7756198,09015722511014712000000000U6,SANTO POZOLE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,RIO PANUCO,CALLE,RIO DUERO,CALLE,RIO DE LA PLATA,CALLE,RIO LERMA,214,NA,1,PISO 1,0,NA,COLONIA,CUAHUTEMOC,NA,NA,NA,06500,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0926,011,NA,SANTOPOZOLE.PANUCO@GMAIL.COM,NA,Fijo,19.42736231,-99.17426253,2019-11
10897055,09015722511021462000000000U9,SAPO,GRUPO RESTAURANTERO SAPI DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,GUADALAJARA,CERRADA,PRIMERA GUADALAJARA,CERRADA,SEGUNDA GUADALAJARA,CALLE,GUADALAJARA,61,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1182,008,NA,NA,NA,Fijo,19.41811695,-99.17229501,2024-11
10551107,09015722511021493000000000U4,SARTORIA,GASTRONOMICA BARRO SALVIA SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,ORIZABA,CALLE,PUEBLA,CALLE,PLAZA RIO DE JANEIRO,CALLE,PLAZA RIO DE JANEIRO,42,NA,NA,NA,NA,NA,CIUDAD INDUSTRIAL,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1002,010,NA,NA,NA,Fijo,19.42183818,-99.16052691,2024-11
10411309,09015722511023991000000000U5,SARUMIN,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,BAJIO,CALLE,TUXPAN,CALLE,ANAHUAC,VIADUCTO,PRESIDENTE MIGUEL ALEMAN,284,NA,NA,NA,NA,NA,COLONIA,ROMA SUR,NA,NA,NA,06760,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,145A,022,NA,ARTEMIOMARTINEZ.ROLDAN@GMAIL.COM,NA,Fijo,19.40294517,-99.16684211,2024-11
11235708,09015722511021861000000000U2,SAZANGIE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,TILOS,CALLE,POPLE,CALLE,MAPLE,CIRCUITO,INTERIOR (PASEO DE LAS JACARANDAS),39,C,NA,NA,NA,NA,COLONIA,SANTA MARIA INSURGENTES,NA,NA,NA,06430,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0061,008,NA,NA,NA,Fijo,19.46238694,-99.14710716,2024-11
7732442,09015722511010851000000000U6,SAZON,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,TOKIO,EJE VIAL,3 PONIENTE (SEVILLA),CALLE,PRAGA,CALLE,HAMBURGO,12,NA,NA,NA,NA,NA,COLONIA,COLONIA JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0945,006,NA,NA,NA,Fijo,19.42408078,-99.17091024,2019-11
10547865,09015722412005551000000000U0,SAZON CRIOLLO,NA,722412,"Bares, cantinas y similares",0 a 5 personas,CALLE,DOCTOR LAVISTA,CALLE,DOCTOR MANUEL CARMONA Y VALLE,CALLE,DOCTOR RAFAEL LUCIO,CALLE,CLAUDIO BERNARD,192,NA,ESTACION ATM A TODA MAQUINA,PISO 1,NA,NA,COLONIA,DOCTORES,PASAJE Y ANDADOR COMERCIAL,ESTACION ATM A TODA MAQUINA,7,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1534,005,NA,NA,NA,Fijo,19.4240597,-99.15223743,2024-11
855790,09015722219026192000000000U7,SECRETOS Y DELICIA DE LA ABUELA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,PEATONAL,NINGUNO,CALLE,ANDADOR 98,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,CALLE,ANDADOR 98,74,8,NA,NA,8,NA,UNIDAD HABITACIONAL,NONOALCO TLATELOLCO,NA,NA,NA,06900,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0447,003,NA,NA,NA,Fijo,19.45144503,-99.13565082,2010-07
10646722,09015722511019471000000000U4,SEN,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,IZTACCIHUATL,AVENIDA,AMSTERDAM,CALLE,CAMPECHE,CALLE,CAMPECHE,26,NA,NA,NA,NA,NA,COLONIA,HIPOROMO,NA,NA,NA,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1341,009,NA,NA,NA,Fijo,19.40927973,-99.16869361,2024-11
894855,09015722511003412000000000U6,SEÑOR GRILL RESTAURANTE,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,AMBERES,CALLE,HAMBURGO,CALLE,LONDRES,CALLE,GENOVA,40,NA,NA,NA,NA,NA,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,095A,008,NA,NA,NA,Fijo,19.42564397,-99.16526805,2014-12
8386348,09015722511015174000000000U8,SEPIA COCINA DE MAR,SEPIA CUCINA ITALIANA  SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,SINALOA,CALLE,COZUMEL,AVENIDA,SONORA,CALLE,DURANGO,170,NA,NA,NA,NA,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1089,004,NA,OMAR@SINALOA170.MX,WWW.SEPIACOCINADEMAR.MX,Fijo,19.41972974,-99.17131593,2019-11
1016298,09015722110002292001070770M4,SEPS DE PARIS,GOC RESTAURANTES SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,MADRID,AVENIDA,INSURGENTES CENTRO,CALLE,PARIS,CALLE,PARIS,69,NA,NA,NA,0,NA,COLONIA,TABACALERA,NA,NA,NA,06030,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,070A,014,5555669249,SEPSRESTAURANTE@YAHOO.COM.MX,WWW.RESTAURANTESSEPS.COM.MX,Fijo,19.43258202,-99.15852481,2010-07
8327212,09015722511013123000070770S7,SEPS RESTAURANT,GOC RESTAURANTES SA DE CV,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,MICHOACAN,AVENIDA,TAMAULIPAS,CALLE,PARRAL,CALLE,FERNANDO MONTES DE OCA,NA,SN,NA,NA,NA,NA,COLONIA,CUAUHTEMOC,NA,NA,NA,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1318,022,NA,FACTURASSEPS_KI@HOTMAIL.COM,NA,Fijo,19.41156246,-99.174265020000007,2019-11
11767167,09015722511024591000000000U2,SEPTEM,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,Ricardo Flores Magón,CALLE,Sabino,CALLE,Naranjo,CALLE,Acacias,422,A,NA,NA,0,NA,COLONIA,SANTA MARIA LA RIBERA,NA,NA,NA,NA,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0470,007,NA,NA,NA,Fijo,19.45492071,-99.15858379,2025-04
889981,09015722219027042000000000U3,SERVICIO DE COMEDOR EL BUEN COMER,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,ZARAGOZA,CALLE,OROZCO Y BERRA,CALLE,MINA,CALLE,JUAN ALDAMA,32,A,NA,NA,0,NA,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0610,017,NA,NA,NA,Fijo,19.43945163,-99.1503144,2014-12
8617063,09015722511014401000000000U6,SERVICIO DE COMIDA CORRIDA,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,RIVA PALACIO,CALLE,MAGNOLIA,CALLE,PEDRO MORENO,EJE VIAL,CENTRAL (LAZARO CARDENAS),51,8,NA,NA,NA,NA,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,063A,017,5540664948,NA,NA,Fijo,19.44169098,-99.14030093,2019-11
1030613,09015722219031982000000000U4,SERVICIO DE RESTAURANTE RESTAURANT BAR VILLA JUAREZ,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,LUIS MOYA,CALLE,DELICIAS,AVENIDA,ARCOS DE BELEN,CALLE,BUEN TONO,108,NA,NA,NA,0,A,COLONIA,CENTRO,NA,NA,NA,06070,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0875,004,5555109175,NA,NA,Fijo,19.42813217,-99.14590254,2010-07
11362407,09015722511017971000000000U5,SERVICIO MAYORDOMO,NA,722511,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,NIÑOS HEROES,CALLE,DOCTOR LAVISTA,AVENIDA,NIÑOS HEROES,CALLE,DOCTOR RAFAEL LUCIO,53,B,NA,NA,NA,NA,COLONIA,DOCTORES,NA,NA,NA,06720,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1534,007,5593727452,NA,NA,Fijo,19.42439541,-99.14958972,2024-11
10783810,09015722412005772000000000U2,SEXTO PISO,NA,722412,"Bares, cantinas y similares",6 a 10 personas,EJE VIAL,CENTRAL LAZARO CARDENAS,AVENIDA,ARCOS DE BELEN,CALLE,DELICIAS,CALLE,LOPEZ,123,NA,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,PISO 6,NA,NA,COLONIA,CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,123-PISO6,06070,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0875,027,NA,NA,NA,Fijo,19.42735218,-99.14203168,2024-11
